                simTime,               simFrame,                     id,               playerId,               roadDist,                      x,                      y,                      z,                      h,                      p,                      r,                  flags,                   type,                 system,                   type,                subType,                  value,                  state,            readability,              occlusion,                addOnId,                minLane,                maxLane,
+2.0999999530613422e-01,                     22,                     38,                      1,+8.4193931579589844e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.1999999508261681e-01,                     23,                     38,                      1,+8.4193939208984375e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.2999999485909939e-01,                     24,                     38,                      1,+8.4193946838378906e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.3999999463558197e-01,                     25,                     38,                      1,+8.4193954467773438e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.4999999441206455e-01,                     26,                     38,                      1,+8.4193962097167969e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.5999999418854713e-01,                     27,                     38,                      1,+8.4193969726562500e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.6999999396502972e-01,                     28,                     38,                      1,+8.4193984985351562e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.7999999374151230e-01,                     29,                     38,                      1,+8.4193992614746094e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.8999999351799488e-01,                     30,                     38,                      1,+8.4194000244140625e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+2.9999999329447746e-01,                     31,                     38,                      1,+8.4194007873535156e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.0999999307096004e-01,                     32,                     38,                      1,+8.4194007873535156e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.1999999284744263e-01,                     33,                     38,                      1,+8.4194015502929688e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.2999999262392521e-01,                     34,                     38,                      1,+8.4194023132324219e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.3999999240040779e-01,                     35,                     38,                      1,+8.4194023132324219e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.4999999217689037e-01,                     36,                     38,                      1,+8.4194030761718750e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.5999999195337296e-01,                     37,                     38,                      1,+8.4194030761718750e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.6999999172985554e-01,                     38,                     38,                      1,+8.4194030761718750e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.7999999150633812e-01,                     39,                     38,                      1,+8.4194030761718750e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.8999999128282070e-01,                     40,                     38,                      1,+8.4194023132324219e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+3.9999999105930328e-01,                     41,                     38,                      1,+8.4194015502929688e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.0999999083578587e-01,                     42,                     38,                      1,+8.4194000244140625e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.1999999061226845e-01,                     43,                     38,                      1,+8.4193984985351562e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.2999999038875103e-01,                     44,                     38,                      1,+8.4193962097167969e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.3999999016523361e-01,                     45,                     38,                      1,+8.4193931579589844e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.4999998994171619e-01,                     46,                     38,                      1,+8.4193901062011719e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.5999998971819878e-01,                     47,                     38,                      1,+8.4193855285644531e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.6999998949468136e-01,                     48,                     38,                      1,+8.4193809509277344e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.7999998927116394e-01,                     49,                     38,                      1,+8.4193748474121094e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.8999998904764652e-01,                     50,                     38,                      1,+8.4193679809570312e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+4.9999998882412910e-01,                     51,                     38,                      1,+8.4193603515625000e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.0999998860061169e-01,                     52,                     38,                      1,+8.4193519592285156e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.1999998837709427e-01,                     53,                     38,                      1,+8.4193428039550781e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.2999998815357685e-01,                     54,                     38,                      1,+8.4193321228027344e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.3999998793005943e-01,                     55,                     38,                      1,+8.4193199157714844e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.4999998770654202e-01,                     56,                     38,                      1,+8.4193069458007812e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.5999998748302460e-01,                     57,                     38,                      1,+8.4192924499511719e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.6999998725950718e-01,                     58,                     38,                      1,+8.4192764282226562e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.7999998703598976e-01,                     59,                     38,                      1,+8.4192588806152344e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.8999998681247234e-01,                     60,                     38,                      1,+8.4192390441894531e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+5.9999998658895493e-01,                     61,                     38,                      1,+8.4192176818847656e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.0999998636543751e-01,                     62,                     38,                      1,+8.4191947937011719e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.1999998614192009e-01,                     63,                     38,                      1,+8.4191696166992188e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.2999998591840267e-01,                     64,                     38,                      1,+8.4191421508789062e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.3999998569488525e-01,                     65,                     38,                      1,+8.4191123962402344e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.4999998547136784e-01,                     66,                     38,                      1,+8.4190803527832031e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.5999998524785042e-01,                     67,                     38,                      1,+8.4190460205078125e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.6999998502433300e-01,                     68,                     38,                      1,+8.4190086364746094e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.7999998480081558e-01,                     69,                     38,                      1,+8.4189689636230469e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.8999998457729816e-01,                     70,                     38,                      1,+8.4189254760742188e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+6.9999998435378075e-01,                     71,                     38,                      1,+8.4188796997070312e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+7.0999998413026333e-01,                     72,                     38,                      1,+8.4188308715820312e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+7.1999998390674591e-01,                     73,                     38,                      1,+8.4187782287597656e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+7.2999998368322849e-01,                     74,                     38,                      1,+8.4187217712402344e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+7.3999998345971107e-01,                     75,                     38,                      1,+8.4186622619628906e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+7.4999998323619366e-01,                     76,                     38,                      1,+8.4185981750488281e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+7.5999998301267624e-01,                     77,                     38,                      1,+8.4185310363769531e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+7.6999998278915882e-01,                     78,                     38,                      1,+8.4184585571289062e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
+7.7999998256564140e-01,                     79,                     38,                      1,+8.4183822631835938e+01,+8.5677171686856695e+01,-2.5639647323402226e-01,+0.0000000000000000e+00,-4.5266817323863506e-03,+0.0000000000000000e+00,+0.0000000000000000e+00,                      0,                      0,                      0,                    293,                     -1,+3.5000000000000000e+00,                      0,                      1,                      0,                      0,                    -99,                     99,
